va,kind,name,display,source,confidence,notes,type
0x004CDCA8,func,do_nop,,sms,confirmed,SH opcode 0x34 no-op handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004CDCB8,func,render_3d,,re,confirmed,scene traversal: sets viewport from _cb clip box; inits sort list; T_AddYourObjs; dispatches dddEntry via vector_table; painter-sorts cur_sort_list then draws via PTR_FUN_0051839c; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl render_3d(void)
0x004CDEB4,func,setup_view_projection,,re,confirmed,per-frame view/projection setup (aspect/head vectors/frustum) from zoom + screen dims; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl setup_view_projection(void)
0x004CE4A8,func,set_render_mode,,re,inferred,tail into check_flat body; installs perspective-path rasterizer fn-ptr table (5184AC-518674/5185F0-51861C),
0x004CE4B4,func,check_flat,,re,confirmed,pick flat vs perspective render path from matrix (m4=m2=m8=m6=0 && m5~0x7FFF); swaps the rasterizer fn-ptr dispatch tables; sets DAT_00518679/515F84; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl check_flat(void)
0x004CE784,func,load_normal_table,,re,inferred,"copy lighting normal_table (or DAT_00518620 variant) into working DAT_00518484 by in_AL selector; not a C function (#479): table selector in AL, no return value",!asm
0x004CE7BC,func,load_xlate_rotate_pnt,,re,confirmed,hand-asm vertex load+translate+rotate helper (axis-select on DAT_00515f84),
0x004CE7F7,func,mxmul,,re,confirmed,hand-asm matrix*scalar accumulate helper (axis-select); not a C function (#479): vector in EBX/ECX/EBP; result in BX/CX/BP,!asm
0x004CE89C,func,compute_axis_check,,re,confirmed,derive axis_check_type from dominant matrix axis (m3/m6/m9 vs aspect); selects transform/cull variant; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl compute_axis_check(void)
0x004CE968,func,sort_objs_wrapper,,re,confirmed,painter depth sort wrapper over _SortObjs_8; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl sort_objs_wrapper(void)
0x004CE980,func,dmxmul,,sms,confirmed,,
0x004CEA40,func,dmxmul2,,sms,confirmed,,
0x004CEB00,func,rotate_vec_roll,,re,inferred,rotate _xv/_zv by cached sin/cos (roll axis) helper of rotate_matrix_roll; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl rotate_vec_roll(void)
0x004CEB70,func,rotate_matrix_roll,,re,inferred,"object-instancing: concat roll rotation into current matrix (m1..m9) via sincos; not a C function (#479): angle in BX, result in the carry flag",!asm
0x004CED44,func,rotate_vec_pitch,,re,inferred,rotate _yv/_zv (pitch axis) helper of rotate_matrix_pitch; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl rotate_vec_pitch(void)
0x004CEDB8,func,rotate_matrix_pitch,,re,inferred,"object-instancing: concat pitch rotation into current matrix via sincos; not a C function (#479): angle in BX, result in the carry flag",!asm
0x004CEF8C,func,rotate_vec_yaw,,re,inferred,rotate _xv/_yv (yaw axis) helper of rotate_matrix_yaw; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl rotate_vec_yaw(void)
0x004CF000,func,rotate_matrix_yaw,,re,inferred,"object-instancing: concat yaw rotation into current matrix via sincos; not a C function (#479): angle in BX, result in the carry flag",!asm
0x004CF258,func,_CodePnt@12,CodePnt,sms,confirmed,,"undefined4 __stdcall CodePnt(undefined4, undefined4, undefined4)"
0x004CF270,func,code_pnt,,re,confirmed,"compute 5-bit frustum outcode of a projected point (BP/BX bounds); not a C function (#479): point in BX/CX/BP, outcode in AL",!asm
0x004CF2A4,func,ecode_pnt,,re,confirmed,"extended outcode (near-plane aware) returned in AL; used by clippers; not a C function (#479): point in EBX/ECX/EBP, outcode in AL",!asm
0x004CF2D0,func,matrix_from_angle3,,re,inferred,build 3x3 rotation matrix (3x FUN_004cf410) for MakeObj/ViewRotationMatrix; not a C function (#479): source vector in ESI and destination matrix in EBP,!asm
0x004CF328,func,mult_point_by_matrix_asm,,re,inferred,"hand-asm point*matrix (register-only; empty decompile) — MultPointByMatrix core; not a C function (#479): point in ESI and matrix in EBP, result in BX/CX/DI",!asm
0x004CF410,func,matrix_row_asm,,re,inferred,"hand-asm matrix row build (register-only; empty decompile); not a C function (#479): row in EBP and matrix in ESI, result in BX/CX/DI",!asm
0x004D028C,func,cull_bbox_viewspace,,re,inferred,"view-space bounding-box/near-plane visibility test; returns clip code; called by GRAddBrentObj & do_drawobj000; not a C function (#479): shift in CL, box in SI/BX/BP/AX; result in the carry flag",!asm
0x004D0494,func,get_sort_dist,,re,confirmed,painter sort key = max|Δ|+quarters of others + per-obj bias (from _xv32/_yv32/_zv32); not a C function (#479): object record in EDI; sort key returned in BP,!asm
0x004D04DC,data,,,waiver,confirmed,interior of / adjacent to get_sort_dist; named at its base or owned by that subsystem,
0x004D052C,data,,,waiver,confirmed,interior of / adjacent to get_sort_dist; named at its base or owned by that subsystem,
0x004D057C,func,_GRAddBrentObj@40,GRAddBrentObj,sms,confirmed,,"undefined4 __stdcall GRAddBrentObj(undefined4, undefined4, undefined4, undefined4, undefined4, undefined4, undefined4, undefined4, undefined4, undefined4)"
0x004D0798,func,draw_brent_obj,,re,inferred,per-object shape-draw callback (PTR_FUN_0051839c target): restore saved matrix/viewer; ShapeSetup(brentObjId); object rotate (roll/pitch/yaw); lighting matrix; check_flat; SetShadingTable; interpret shape stream with _bdrawObj=1; not a C function (#479): object record in EDI,!asm
0x004D0C2F,func,sh_op_BA,,re,inferred,SH opcode 0xBA handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D0C50,func,do_drawobj000,,sms,confirmed,not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D0C8A,func,sh_op_6A,,re,inferred,SH opcode 0x6A handler (render-state/geometry; 1409 bytes); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D120B,func,sh_op_28,,re,inferred,SH opcode 0x28/0x30 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1421,func,sh_op_D6_pre,,re,inferred,3-byte pre-adjust falling into sh_op_5A (op 0xD6); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1424,func,sh_op_5A,,re,confirmed,SH opcode 0x5A handler (epic #52 placeholder name; 623 bytes); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1694,func,sh_op_20,,re,inferred,SH opcode 0x20 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D17BC,func,do_shape_name,,sms,confirmed,SH opcode 0x42 (SourceName): consume null-terminated shape name into _shapeName; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D17E0,func,sh_op_stub,,re,confirmed,shared no-op stub for 10 unassigned SH opcodes; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D17F0,func,sh_op_00,,re,inferred,SH opcode 0x00 (EndObject) handler entry (1 byte; falls into do_short_eof); not a C function (#479): SH dispatch-table jmp target; the RET returns from the enclosing interpreter,!split
0x004D17F4,func,do_short_eof,,sms,confirmed,SH opcode 0x1E (ShortEOF): plain `ret` — returns from the current interpreter call frame (ends an Unmask/selector-called fragment; at top level ends the object). Trailing 0x1E runs are alignment after the return; not a C function (#479): SH dispatch-table jmp target; consumes ESI from the enclosing interpreter,!split
0x004D17F8,func,sh_op_3A,,re,inferred,SH opcode 0x3A handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D18F4,func,sh_op_08,,re,inferred,SH opcode 0x08 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1974,func,sh_op_72,,re,confirmed,SH opcode 0x72 handler (epic #52 placeholder name); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1984,func,sh_op_96,,re,inferred,SH opcode 0x96 handler (856 bytes); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1E5C,func,do_vertexbuffer,,re,inferred,SH opcode 0x82 (VertexBuffer) + 0x02/0x04/0x0A: push vertex batch into global pool at push_at/8; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1ECC,func,sh_op_A2,,re,inferred,SH opcode 0xA2/0xAE handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1EDC,func,sh_op_7A,,re,confirmed,SH opcode 0x7A handler (epic #52 placeholder name); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1F24,func,sh_op_74,,re,inferred,SH opcode 0x74/0x7C/0x8E/0x9C handler (6-byte); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1F2C,func,sh_op_76,,re,inferred,SH opcode 0x76 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1F34,func,sh_op_22,,re,inferred,SH opcode 0x22/0x7E handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D1FC0,func,sh_op_80,,re,confirmed,SH opcode 0x80 handler (epic #52 placeholder name; 796 bytes); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D225E,func,sh_op_1A,,re,inferred,SH opcode 0x1A handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2278,func,do_unmask,,re,confirmed,SH opcode 0x12 (Unmask): dispatches the target sub-stream via the vector_table call-form; the callee chain runs until its ShortEOF (0x1E) `ret`s; control resumes after the opcode; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D22A8,func,do_sfcal_long,,sms,confirmed,SH opcode 0x6E (UnmaskLong); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D22D4,func,do_ifdestroyed,,sms,confirmed,SH opcode 0xAC (JumpToDamage): esi+=rel16 if _destroyed (0x50C39C); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D22FC,func,do_no_overlap,,sms,confirmed,SH opcode 0xB8: clears overlap/collision flag via FUN_004d426c; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2318,func,do_jumptodetail,,re,inferred,SH opcode 0xA6 (JumpToDetail): skip rel16 when _detail(0x515EEE) < threshold; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2344,func,do_use_terrain_detail,,sms,confirmed,SH opcode 0xB2; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2360,func,sh_op_B0,,re,inferred,SH opcode 0xB0 handler; not a C function (#479): SH dispatch-table jmp target; consumes ESI and tail-jumps back into the table,!split
0x004D2380,func,do_if_not_effect,,sms,confirmed,SH opcodes 0x14/0x16/0x3C/0xA8/0xAA/0xC0: conditional skip keyed on effects setting; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D23AC,func,sh_op_6C,,re,confirmed,SH opcode 0x6C (draw-order selector): compares object-record field [w0] to w1; ALWAYS renders both sub-chains — calls one (returns at its ShortEOF) and tail-continues the other; the condition only swaps the order (painter's sorting). Targets: call=opd+w3+8 / continue=opd+6+w2; 13/14/16-byte sizes are the trailing embedded 38/48/50 jump; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2450,func,sh_op_06,,re,confirmed,SH opcode 0x06 (plane-test draw-order selector): sign of nx*(x+_xv)+ny*(y+_yv)+nz*(z+_zv) picks the order; both sub-chains always render (call one / continue other). Operand: 3×(coeff i16 + coord i16) + size u16 + call-rel16 + embedded jump; call=opd+16+rel / continue=next instruction (opd+14+size); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D24F8,func,sh_op_0C,,re,confirmed,SH opcode 0x0C: two-axis (y/z) variant of the 0x06 plane-test draw-order selector; operand 2×(coeff+coord) + size u16 + call-rel16 + embedded jump; call=opd+12+rel / continue=next instruction; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2580,func,sh_op_0E,,re,confirmed,SH opcode 0x0E: two-axis (x/z) variant of the 0x06 plane-test draw-order selector (same layout as 0x0C); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2608,func,sh_op_10,,re,confirmed,SH opcode 0x10: two-axis (x/y) variant of the 0x06 plane-test draw-order selector (same layout as 0x0C); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2690,func,sh_op_18,,re,inferred,SH opcode 0x18 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2740,func,sh_op_84,,re,confirmed,SH opcode 0x84 handler (epic #52 placeholder name); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2798,func,load_dest,,re,confirmed,interpreter helper: load destination operand; not a C function (#479): SH bytecode cursor in ESI (advanced in place); result in EAX,!asm
0x004D2880,func,sh_op_1C,,re,inferred,SH opcode 0x1C/0x88 handler (perspective-path variant swapped by check_flat); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2910,func,sh_op_26,,re,inferred,SH opcode 0x26 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D29EC,func,sh_op_2A,,re,inferred,SH opcode 0x2A/0x86 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2B20,func,sh_op_2C,,re,inferred,SH opcode 0x2C/0x8A handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2BB0,func,sh_op_92,,re,inferred,SH opcode 0x92 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2C70,func,sh_op_90,,re,inferred,SH opcode 0x90 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2D30,func,sh_op_94,,re,inferred,SH opcode 0x94 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2FC0,func,do_setcolor2,,sms,confirmed,SH opcode 0x5C; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2FC8,func,sh_op_BC,,re,inferred,SH opcode 0xBC handler (UnkBC); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D2FD0,func,sh_op_2E,,re,inferred,SH opcode 0x2E handler; contains do_setcolor_continue (0x4D2FD6); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D300A,func,sh_op_24_pre,,re,inferred,2-byte entry for op 0x24 (falls into do_fullpntg16); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D300C,func,do_fullpntg16,,sms,confirmed,SH opcode 0xFA; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3064,func,sh_op_A0,,re,inferred,SH opcode 0xA0 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D30C8,func,sh_op_4E,,re,inferred,SH opcode 0x4E handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D30E4,func,do_short_ijmp,,sms,confirmed,SH opcode 0x38 (ShortJump): DEC ESI then shares 0x48 body; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D30E5,func,do_jump,,sms,confirmed,SH opcode 0x48 (Jump): esi+=rel16; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3100,func,do_ijmp_long,,sms,confirmed,SH opcode 0x50 (LongJump): esi+=rel32; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3118,func,sh_op_32,,re,inferred,SH opcode 0x32 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3134,func,do_anim_jmp,,sms,confirmed,SH opcode 0x40 (JumpToFrame): idx=_frameCounter mod nframes; relative frame-table jump; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D315C,func,sh_op_4A,,re,inferred,SH opcode 0x4A handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3193,func,sh_op_4C_pre,,re,inferred,1-byte entry for op 0x4C/0x8C (falls into sh_op_C4); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3194,func,do_xformunmask,,re,inferred,SH opcode 0xC4 XformUnmask: render sub-stream at a relative transform; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D33D8,func,do_icall_long,,sms,confirmed,SH opcode 0xC6 (XformUnmaskLong); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3618,func,sh_op_52,,re,inferred,SH opcode 0x52/0x54 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3644,func,sh_op_56,,re,inferred,SH opcode 0x56 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3670,func,sh_op_5E,,re,inferred,SH opcode 0x5E handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D36CC,func,sh_op_60,,re,inferred,SH opcode 0x60 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3728,func,sh_op_62,,re,inferred,SH opcode 0x62 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3784,func,sh_op_64,,re,inferred,SH opcode 0x64 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D37BC,func,sh_op_66,,re,inferred,SH opcode 0x66 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D37F4,func,sh_op_68,,re,inferred,SH opcode 0x68 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D382C,func,sh_op_58,,re,inferred,SH opcode 0x58 handler; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D3938,func,sh_op_78,,re,confirmed,SH opcode 0x78: oriented bounding-box visibility cull — transforms a center+-extent box by the view matrix and trivially-rejects the guarded geometry from its 8 corners (code_pnt Cohen-Sutherland outcodes); emits no geometry (largest handler; 2085 bytes); not a C function (#479): SH dispatch-table jmp target; consumes ESI and CL from the enclosing interpreter,!split
0x004D415D,func,thunk_FUN_004d416b,,sms,confirmed,2-byte thunk for ops 0xA4/0xBE -> FUN_004d416b,
0x004D416B,func,sh_op_A4_body,,re,inferred,body reached via thunk (op 0xA4/0xBE); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D416C,func,do_jumpfar4,,sms,confirmed,SH opcode 0xC8 (JumpToLOD): distance/size LOD test; skips 6-byte operand when _effects&0x20000; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D4240,func,do_start_interp,,sms,confirmed,bytecode re-entry target for x86-embedded regions (all 208 x86 shapes jump here); esi=selected sub-stream; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D4254,func,do_start_asm,,sms,confirmed,SH opcode 0xF0 (X86Code): push esi; ret -> execute embedded x86 payload; not a C function (#479): SH opcode 0xF0: `push esi; ret` transfers control to the embedded x86 code,!split
0x004D4258,func,do_collision_info,,sms,confirmed,SH opcode 0xF2 (PtrToObjEnd): records obj_end_off; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D426C,func,set_overlap_flag,,re,inferred,helper: AND/OR update of collision/overlap flag word 0x515EF0 (used by do_no_overlap); not a C function (#479): value in EAX and mask in EBX (AND/OR update of [0x515EF0]),!asm
0x004D4288,func,sh_op_CA,,re,inferred,SH opcode 0xCA handler (UnkCA); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D42C8,func,do_setlight,,sms,confirmed,SH opcode 0xDA; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D42EC,func,do_setcoarse,,sms,confirmed,SH opcode 0x44 (sets _coarse detail flag); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D4308,func,do_set_point_color,,sms,confirmed,SH opcode 0xF6 (VertexInfo): per-vertex color+normal; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D4364,func,do_set_gouraud,,sms,confirmed,SH opcode 0xF4; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D43CC,func,SetFlatColor,,re,confirmed,helper: set flat-shade color for do_new_poly; signature recovered in the #453 close-out; convention and stack arity checked against the binary's RET operand,void __cdecl SetFlatColor(void)
0x004D43DC,func,do_new_poly,,sms,confirmed,SH opcode 0xFC (Face): parse face flags/indices(<<3=*8 pool)/texcoords; effect-gate; synthesize+dispatch sub-program of setcolor/gouraud/texture/brush opcodes -> rasterizer; not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
0x004D478C,func,do_force_no_pmap,,sms,confirmed,SH opcode 0x46 (sets _force_no_pmap); not a C function (#479): threaded-code jump target dispatched through vector_table (0x5183A0) with ESI live as the bytecode cursor; no RET of its own,!threaded
