va,kind,name,display,source,confidence,notes,type
0x0048D2B0,func,_SAYInit@0,SAYInit,sms,confirmed,"reset the SAY chatter cooldown + per-topic ""last said"" timestamps",undefined4 __stdcall SAYInit(void)
0x0048D2F0,func,_SAYInit2@0,SAYInit2,sms,confirmed,second-stage SAY reset: seed home/succeeded/failed flags from MISSIONSucceededForThisPlayer,undefined4 __stdcall SAYInit2(void)
0x0048D340,func,_SAYShutdown@0,SAYShutdown,sms,confirmed,SAY teardown (no-op),undefined4 __stdcall SAYShutdown(void)
0x0048D350,func,@SAYMsg@4,SAYMsg,sms,confirmed,"render one queued T_MSG: push its sender as cur-obj, then dispatch to the object class SayProc via CallUtilProc(6) (PLANESayProc etc.) or SAYDefaultSayProc",undefined4 __fastcall SAYMsg(undefined4)
0x0048D3C0,func,_SAYDefaultSayProc,SAYDefaultSayProc,sms,confirmed,"the fallback SayProc: emit the literal $-prefixed payload string, then FinishSayLine",
0x0048D410,func,SayLineReset,,re,confirmed,"clear the two SAY line accumulators (text at 0x552ff0, sound-name list at 0x553050)",
0x0048D420,func,SayLineAppend,,re,confirmed,"append a {text,sound} pair to the SAY line accumulators (comma-separating stacked sound names)",
0x0048D470,func,FinishSayLine,,re,confirmed,"finish a spoken line: prefix the speaker callsign (or ""CO-PILOT""/""VOICE""), HUDMessage the text, play the queued sound names at radio volume, arm the chatter cooldown",
0x0048D5E0,func,SayScaleTime,,re,confirmed,scale a chatter-cooldown duration by the current time compression,
0x0048D600,func,SayResetSoundHandle,,re,confirmed,reset the looping-say sound handle (0x4ff058),
0x0048D610,func,SayPlaySoundList,,re,confirmed,play a comma-separated list of .5K sound files as one radio transmission (default extension .5K),
0x0048D6E0,func,SayObjName,,re,confirmed,"format an object's spoken name: its assigned callsign, or ""<colour> <n>"" for a wing member, or the type name",
0x0048D7B8,func,PlaneSayBreak,,re,confirmed,"overlapping alternate entry into PLANESayProc case 5 (the ""Break""/""Approach"" direction line)",
0x0048E140,func,SayFatigueLow,,re,confirmed,fatigue gate: is the speaker's fatigue byte (+1) below a threshold,
0x0048E150,func,SayPickLine,,re,confirmed,"choose one of N alternative lines for a topic — random when no sender, else the sender id modulo N so a given plane is consistent — and append it",
0x0048E190,func,SayContactType,,re,confirmed,"build the ""N bandit(s)"" contact-type phrase: MiG-17/19/21 special-cased by type-name prefix, else generic bandit + the aspect word chosen from the target facing bits",
0x0048E350,func,SayClock,,re,confirmed,"append a clock-position phrase (""your 3 o'clock"", ""high""/""low"") from a bearing + elevation",
0x0048E3F0,func,SayNumberWord,,re,confirmed,append a spelled number-word sound (from _numberSay) + its text,
0x0048E430,func,SayRange,,re,confirmed,"append a spoken range in miles (""2 miles"" / ""%d.MILE"")",
0x0048E4E0,func,SaySpellNumber,,re,confirmed,spell an integer digit-by-digit as _NUM sound files + text,
0x0048E5F0,func,SayWaypointCall,,re,confirmed,"build the ""Proceed to waypoint N, bearing X, descend to angels Y"" AWACS steer call",
0x0048E740,func,SayContactCall,,re,confirmed,"build the full ""Contact, [multiple/pair of] bandits, <clock>, <range>, please advise"" AWACS contact call, weather-gated via WRWeatherEffects",
0x0048E920,func,@SAYRearmMessage@8,SAYRearmMessage,sms,confirmed,"""Plane Re-Armed and Re-Fueled"" radio line","undefined4 __fastcall SAYRearmMessage(undefined4, undefined4)"
0x0048E950,func,SayFlushLine,,re,confirmed,"flush the accumulated SAY line to a network MSGSend(kind 0x24) so remote players hear it, then arm the cooldown",
0x0048EA10,func,@SAYSuppRadarMessage@12,SAYSuppRadarMessage,sms,confirmed,AWACS/GCI supplemental-radar link on/off/broken radio lines (temporarily forces radio-on to guarantee the message is heard),"undefined4 __fastcall SAYSuppRadarMessage(undefined4, undefined4, undefined4)"
0x0048EB20,func,@SAYLowFuelMessage@8,SAYLowFuelMessage,sms,confirmed,"the fuel-state ladder: Joker/Bingo/""running on fumes""/""out of gas"" lines, each fired once via plane-flags latch bits (0x50cfef 0x8000..0x400000)","undefined4 __fastcall SAYLowFuelMessage(undefined4, undefined4)"
0x00490F30,func,@SAYTranslate@4,SAYTranslate,sms,confirmed,"when the player flies a MiG (side 0x14/0x15), swap an English distress .5K for its Russian equivalent (AARRRGH/EJECT variants); otherwise pass the filename through",undefined4 __fastcall SAYTranslate(undefined4)
0x00491130,func,_SAYFortAircraft,SAYFortAircraft,sms,confirmed,HUD list of the fort mission's aircraft types + counts (Shift+I report),
0x004911F0,func,_SAYFortStatus,SAYFortStatus,sms,confirmed,HUD list of each fort's % destroyed (Shift+F report),
