va,kind,name,display,source,confidence,notes,type
0x00445CC0,func,SeqParseLabel,,re,inferred,parse =label definition - copy name into a seqLabelList node and set seqLabelPtr; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,char * __cdecl SeqParseLabel(undefined4)
0x00445D30,func,_SeqStop,SeqStop,sms,confirmed,tear down one sequence slot - free handle - return label/graphic nodes to free lists,undefined4 __cdecl SeqStop(undefined4)
0x00445E30,func,_SeqEnd,SeqEnd,sms,confirmed,stop all active sequences - SoundAllOff - MusicOff - RMFreeAllId(4); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl SeqEnd(void)
0x00445E70,func,?SeqRect@@YGXJJJJ@Z,SeqRect,sms,confirmed,script op - set current sequence clip rectangle (x y w h); absent-from-inventory,"void __stdcall SeqRect(long, long, long, long)"
0x00445ED0,func,SeqRender,,re,confirmed,per-frame render - SetupBitmapAccess then expire nodes then walk seqGraphics ring drawing dirty SEQGR nodes under clip box; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,undefined4 __cdecl SeqRender(void)
0x00446090,func,SeqExpireGraphics,,re,confirmed,age SEQGR ring nodes vs timerTicks - set expired/dirty flags; return redraw-needed; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,undefined4 __cdecl SeqExpireGraphics(void)
0x00446100,func,SeqNextOverlap,,re,confirmed,iterate SEQGR ring for next node whose rect overlaps a given rect,"undefined4 __cdecl SeqNextOverlap(undefined4, undefined4, undefined4, undefined4, undefined4)"
0x00446170,func,SeqGraphicOrder,,re,confirmed,SEQGR list walk via prev-links (+0x28) to a target node - returns its left-x; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"undefined4 __cdecl SeqGraphicOrder(undefined4, undefined4)"
0x004461A0,func,SeqDrawGraphic,,re,confirmed,draw one SEQGR node by type - 1 bitmap blit - 2 filled rect - 4 multiline color text; mark overlaps dirty; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl SeqDrawGraphic(SEQGR *)
0x00446330,func,SeqAccessResource,,re,confirmed,RMAccessHandle wrapper that credits the load time back into seqIgnoreTicks,"undefined4 __stdcall SeqAccessResource(undefined4, undefined4)"
0x00446360,func,SeqRedrawRegion,,re,confirmed,redraw a SEQGR node clipped to a sub-rect (partial refresh of overlapped area); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"void __cdecl SeqRedrawRegion(SEQGR *, short, short, short, short)"
0x00446500,func,SeqNewGraphic,,re,confirmed,allocate a SEQGR node from seqGrList free-list - link into seqGraphics ring - set rect/type/expiry/name; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"SEQGR * __cdecl SeqNewGraphic(undefined4, char *, short, short, short, short, undefined4, undefined4)"
0x00446610,func,?SeqGRFind@@YAPAUSEQGR@@PAD@Z,SeqGRFind,sms,confirmed,find a SEQGR node by its name string; absent-from-inventory,SEQGR * __cdecl SeqGRFind(char *)
0x00446660,func,_SEQbitmap,SEQbitmap,sms,inferred,script op - load and display a bitmap as a SEQGR node; absent-from-inventory; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"void __cdecl SEQbitmap(char *, short, short, undefined4, undefined2)"
0x00446710,func,SeqLinkLabel,,re,confirmed,link seqLabelPtr into the sequence label list and set the synch wait target when seqSynch,undefined4 __cdecl SeqLinkLabel(undefined4)
0x004467B0,func,?SEQblock@@YAPAUSEQGR@@JJJJJJ@Z,SEQblock,sms,confirmed,script op - draw a filled colored block as a SEQGR type-2 node,"SEQGR * __cdecl SEQblock(long, long, long, long, long, long)"
0x00446850,func,_SEQcall,SEQcall,sms,confirmed,script op - chain/call another sequence or label; absent-from-inventory; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"void __cdecl SEQcall(char *, undefined4, undefined4, undefined4, undefined4, undefined4, undefined4, undefined4)"
0x00446890,func,_SEQfadein,SEQfadein,sms,inferred,script op - begin palette fade-in (save curPalette - set seqFading=1 fade start/len); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl SEQfadein(undefined4)
0x00446910,func,_SEQfadeout,SEQfadeout,sms,inferred,script op - begin palette fade-out (seqFading=-1); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl SEQfadeout(undefined4)
0x00446990,func,?SeqFadeOut@@YADGG@Z,SeqFadeOut,sms,confirmed,apply a fade-out step - blacken curPalette by elapsed/len ratio; return done,"char __cdecl SeqFadeOut(unsigned short, unsigned short)"
0x004469F0,func,?SeqFadeIn@@YADGG@Z,SeqFadeIn,sms,confirmed,apply a fade-in step - un-blacken curPalette by ratio; return done,"char __cdecl SeqFadeIn(unsigned short, unsigned short)"
0x00446A50,func,_SEQfont,SEQfont,sms,inferred,script op - load a font into seqFontList; absent-from-inventory; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl SEQfont(char *)
0x00446B70,func,_SEQmusic,SEQmusic,sms,inferred,script op - start a music track via MusicOn(name priority); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"void __cdecl SEQmusic(char *, short)"
0x00446BE0,func,_SEQpalette,SEQpalette,sms,inferred,script op - load/set the sequence palette; absent-from-inventory; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"void __cdecl SEQpalette(char *, undefined4, undefined4)"
0x00446C60,func,_SEQrun,SEQrun,sms,confirmed,script op - resume/run control (16-byte leaf); absent-from-inventory; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl SEQrun(void)
0x00446C70,func,_SEQsound,SEQsound,sms,inferred,script op - play a sound effect; absent-from-inventory; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl SEQsound(char *)
0x00446D30,func,_SEQsndoff,SEQsndoff,sms,inferred,script op - stop sound(s); absent-from-inventory; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl SEQsndoff(char *)
0x00446D90,func,_FormatText@24,FormatText,sms,confirmed,,"undefined4 __stdcall FormatText(undefined4, undefined4, undefined4, undefined4, undefined4, undefined4)"
0x00446F10,func,_SEQtext,SEQtext,sms,inferred,script op - build a wrapped-text SEQGR type-4 node using FormatText; absent-from-inventory; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"void __cdecl SEQtext(char *, int, int, int, int, int, char)"
0x00447090,func,_SEQvideo,SEQvideo,sms,inferred,script op - play an AVI/video clip (drives videoState); absent-from-inventory; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"void __cdecl SEQvideo(undefined4, char *, char, undefined4)"
0x00447120,func,_SEQwait,SEQwait,sms,inferred,script op - wait/synchronize N ticks; absent-from-inventory; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl SEQwait(char *)
0x004ECEC0,data,,,waiver,inferred,interior/constant referenced by SEQ - named at base or binary-only,
0x004F4EA0,data,,,waiver,inferred,rodata constant/dispatch string used by SeqContinue _SMAddress name-dispatch (binary-only),
0x004F4EB8,data,,,waiver,inferred,rodata constant/dispatch string used by SeqContinue _SMAddress name-dispatch (binary-only),
0x004F4EC0,data,,,waiver,inferred,rodata constant/dispatch string used by SeqContinue _SMAddress name-dispatch (binary-only),
0x004F4EEC,data,,,waiver,inferred,rodata constant/dispatch string used by SeqContinue _SMAddress name-dispatch (binary-only),
0x004F4F5C,data,,,waiver,inferred,rodata constant/dispatch string used by SeqContinue _SMAddress name-dispatch (binary-only),
0x004F4F64,data,,,waiver,inferred,rodata constant/dispatch string used by SeqContinue _SMAddress name-dispatch (binary-only),
0x004F4F65,data,,,waiver,inferred,rodata constant/dispatch string used by SeqContinue _SMAddress name-dispatch (binary-only),
0x00540318,data,?seqFontArray@@3PAUSEQFNT@@A,seqFontArray,sms,confirmed,SEQFNT font pool base - init by SeqInit,SEQFNT *
0x0054032A,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x00540340,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x0054039C,data,?seqFonts@@3PAUSEQFNT@@A,seqFonts,sms,confirmed,active font list head,SEQFNT *
0x005403A0,data,?seqFadeLen@@3GA,seqFadeLen,sms,confirmed,palette fade duration in fixed ticks,u16
0x005403A8,data,?seqGrArray@@3PAUSEQGR@@A,seqGrArray,sms,confirmed,SEQGR graphic-node pool base,SEQGR *
0x005403D4,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x00540404,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x00540768,data,?seqSynch@@3DA,seqSynch,sms,confirmed,synch flag - current command is a wait/synch point,char
0x00540770,data,?curSeq@@3FA,curSeq,sms,confirmed,index of the sequence slot being ticked,s16
0x00540778,data,?seqTextArray@@3PAUSEQTXT@@A,seqTextArray,sms,confirmed,SEQTXT text-node pool base,SEQTXT *
0x00540780,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x0054078C,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005407D8,data,?videoState@@3FA,videoState,sms,confirmed,video/AVI playback state gating SEQvideo (shared with video path),s16
0x005407DC,data,?seqIgnoreTicks@@3KA,seqIgnoreTicks,sms,confirmed,accumulated load time subtracted from the sequence clock,u32
0x005407E0,data,?seqGrList@@3PAUSEQGR@@A,seqGrList,sms,confirmed,SEQGR free-list head,SEQGR *
0x005407E4,data,?seqFading@@3FA,seqFading,sms,confirmed,fade direction 0 none 1 in -1 out,s16
0x005407E8,data,?seqFlipState@@3GA,seqFlipState,sms,confirmed,page-flip/dirty state for the render pass,u16
0x005407EC,data,?seqSndPriority@@3GA,seqSndPriority,sms,confirmed,current sound priority,u16
0x005407F0,data,?seqLoadPtr@@3PADA,seqLoadPtr,sms,confirmed,write cursor into the compiled command buffer,char *
0x005407F4,data,?seqFadeStart@@3KA,seqFadeStart,sms,confirmed,tick at which the current fade started,u32
0x00541278,data,?seqSndLink@@3FA,seqSndLink,sms,confirmed,linked sound handle,s16
0x0054127C,data,?seqGraphics@@3PAUSEQGR@@A,seqGraphics,sms,confirmed,active SEQGR display-list ring head,SEQGR *
0x00541280,data,?seqFontList@@3PAUSEQFNT@@A,seqFontList,sms,confirmed,SEQFNT free-list head,SEQFNT *
0x00541284,data,?seqLabelList@@3PAUSEQLBL@@A,seqLabelList,sms,confirmed,SEQLBL free-list head,SEQLBL *
0x00541288,data,?lineChar@@3PADA,lineChar,sms,confirmed,interpreter cursor into the current command line,char *
0x00541290,data,?seqLine@@3PADA,seqLine,sms,confirmed,expanded current-line scratch buffer,char *
0x00541294,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x00541394,data,?seqLabelPtr@@3PAUSEQLBL@@A,seqLabelPtr,sms,confirmed,label node just defined by SeqParseLabel,SEQLBL *
0x00541398,data,?seqTextList@@3PAUSEQTXT@@A,seqTextList,sms,confirmed,SEQTXT free-list head,SEQTXT *
0x005413A0,data,?seqList@@3PAUSEQUENCE@@A,seqList,sms,confirmed,SEQUENCE slot array base - stride 0x38 - up to 3-4 slots,SEQUENCE *
0x005413D8,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413D9,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413DA,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413DB,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413DC,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413DE,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413E0,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413E2,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413E4,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413E8,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413EC,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413F0,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413F4,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005413F8,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x00541400,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x00541404,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x00541408,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x0054140C,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x00541410,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x00541450,data,?seqLabels@@3PAUSEQLBL@@A,seqLabels,sms,confirmed,SEQLBL node pool base,SEQLBL *
0x0054145E,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x00541470,data,,,waiver,inferred,interior byte of a named seq array/struct - named at base,
0x005840C4,data,,,waiver,inferred,interior/constant referenced by SEQ - named at base or binary-only,
